"KOLOMBIA SUPER MARKET,H 31,WIRELESS RD,MOHAKHALI","(23.7828722, 90.4044579)"
"BANANI MODEL SCHOOL,ROAD 05,BLOCK F,BANANI","(23.7892369, 90.4027742)"
"NAM VILLAGE,10,ROAD NO 2,MOHAKHALI,GULSHAN","(23.7858115, 90.4000887)"
"BISWAS SULTAN PLAZA , BIR UTTAM ZIAUR RAHMAN ROAD , ARJOTPARA , MOHAKHALI","(23.778961, 90.3982302)"
"MITHAI MIRPUR CHIRIAKHANA RD",""
"SHOHOZ WEB,MOHAMMADIA HOUSING SOCIETY,MOHAMMADPUR","(23.7659, 90.35851)"
"HOUSE 1/F ( BELANEEL ) , SHAFIAT ROAD ( END OF ROAD 2 ) BLOCK C , BASUNDHARA R/A",""
"KHILKHET TRAFFIC POLICE BOX , NIKUNJA 2","(23.8322982, 90.4171673)"
"B.N.C.C. CANTEEN & RESTAURANT , SECTOR 6, UTTARA","(49.3097089, -123.078599)"
"KHILGAON MATIR MASJID , MATIR MASJID RD , KHIJGAON",""
"BTI COSMOPOLITON , BLOCK J , BANANI","(23.790321, 90.4076959)"
"MODHUBAG PLAYGROUDDN,MODHUBAG,BORO BAZAR","(25.74442, 88.49186)"
"BANGLADESH ARMY HEADQUARTERS , DHAKA CANTONMENT","(23.82444, 90.40556)"
"PEOPLES HOSPITAL LIMITED CHOWDHURYPARA MALIBAGH",""
"HOUSE 53,ROAD 13,BLOCK E,BANANI,DHAKA","(24.16667, 90.41667)"
"BHAI BHAI HAIR STYLE SALOON , SECTOR","(23.8426962, 90.5338706)"
"DHAKA NEW MARKET MASJID FOOTOVER BRIDGE , NEW MARKET","(23.7332423, 90.384369)"
"TITAS GAS , H 105, KAZI NAZRUL ISLAM AVE, KAWRAN BAZAR","(25.74442, 88.49186)"
"BAFSD ENGLISH LANGUAGE & LITERATURE CLUB , BAF SHAHEEN COLLEGE , JAHANGIR GATE","(23.7752606, 90.3897653)"
"SARKAR MEDICAL HALL , 792/1 , IBRAHIMPUR ROAD , NORTH KAFRUL , PURBA KAZIPARA","(25.74623, 89.0251)"
"WELL FOOD HEAD OFFICE , VIP ROAD , MOHAKHALI DOHS , MOHAKHALI","(23.7807594, 90.3952941)"
"IQBAL CENTER , KEMAL ATATRUK AVENUE , BANANI","(23.790321, 90.4076959)"
"6 , ROAD 5 , SECTION 6","(22.8933377, 91.5339391)"
"AL MADINA GENERAL STORE , DHAKA UDDAN , MOHAMMADPUR","(23.7659, 90.35851)"
"ALHAZ GROUP OF INDUTRIES , KAMALAPUR  RD , MOTIJHEEL","(23.7273205, 90.4221946)"
"TURKISH BAZAAR & RESTAURANT , 48 , ROAD 13C , BANANI","(42.0011587, 21.4371614)"
"CHAPAKHANAR MOR , AHMADNAGAR , PAIKPARA","(22.28455, 91.9809)"
"ROSE CASTLE 71 , ROAD NO 5, BLOCK D, BASHUDNHARA R/A",""
"MEAT THEORY , BLOCK F ,BANANI","(23.7876855, 90.4013312)"
"JAMUNA FUTURE PARK , PROGATI SHARANI , ABSHUDNAHRA R/A",""
"BAITUL WAHAB JAME MASJID , H 173 , RD 6 , MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR","(23.7659, 90.35851)"
"HOUSE 345, ROAD 12 , BLOCK E , BAHSUDNHARA R/A",""
"EASTERN HOUSING EID CATTLE MARKET , PALLABI , MIRPUR -12","(23.805, 90.366)"
"SUMON MEDICINE CORNER , IPH ROAD MOHAKHALI",""
"KAZI PHARMACY , MIRPUR ROAD , TALTOLA , SHYAMOLI","(23.77438, 90.36538)"
"ADDA MULTI CUISINE RESTAURANT , RESIDENTIAL AREA DHANMONDI","(23.74, 90.385)"
"ADABAR ROAD 2, MOHAMMADPUR","(23.7659, 90.35851)"
"AZIMPUR CHAPRA MASJID , AZIMPUR RD","(23.7267732, 90.3838496)"
"SOUTH KAFRUL , KAFRUL","(23.7868826, 90.3858237)"
"HOUSE 66, ROAD 13 , SECTOR 11, UTTARA","(23.8667, 90.4)"
"SIMPLE TREE ANARKOLI",""
"AHSANIA MISSION CANCER HOSPITAL , PLOT 3 , EMBANKMENT DRIVE WAY , SECTOR 10 , UTTARA","(23.8667, 90.4)"
"MAYER DOWA GENERAL STORE , ROAD 10 , SECTOR 10 , UTTARA","(23.8667, 90.4)"
"NAM VILLAGE , H 1/2 , RD 6 , GULSHAN 1","(23.7917, 90.4167)"
"JAPAN EAST WEST MEDICAL COLLEGE",""
"KHONIKALOY , 244, ROAD NO 10 , BLOCK A , BASHUNDHARA R/A","(23.8166725, 90.4294266)"
"AL HELAL HOSPITAL , H 150 , AL HELAL HOSPITAL GOLO , SENPARA PARBATA , MIORPUR 10","(23.80503, 90.36883)"
"EVERCARE HOSPITAL , PLOT 81 , BASHUNDHARA ROAD , BLOCK -E , BASUNDHARA","(23.7044965, 90.4217745)"
"PLOT 281 281/B , SAYEM SOBHAN  ANVIR ROAD , BLOCK  C , BASUNDHARA R/A","(0.5, 32.0)"
"BANGLADEDSH OPEN UNIVERSITY, BANGLADESH OPEN UNIVERSITY RD , 1711","(24.0907, 90.4878)"
"HOUSE 29, ROAD 13 , SECTOR 10 , UTTARA","(23.8667, 90.4)"
"NATIONAL INSTITUTE OF MENTAL HEALTH  AND HOSPITAL, MIRPUR RD, SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHE E BANGLA NAGAR","(64.85694, -147.80278)"
"BAILEY ROAD OFFICERS COLONY , SAHID CAPTEN MUNSUR ALI AVENUE , WIRELESS, PALTAN","(23.7424329, 90.4058906)"
"SHEIKH JAMAL DHANMONDI CLUB LTD,RD 8,DHANMONDI","(23.74, 90.385)"
"SATARKUL RD , NORTH BADDA","(23.7875624, 90.4321556)"
"10, BEGUM ROKEYA SHARANI , MIRPUR 11 , 1216","(23.8179335, 90.3656825)"
"ZH SIKDAR WOMENS MEDICAL COLLEGE HOSPITAL,BERIBADH RD,RAYER BAZAR","(23.731288, 90.363556)"
"sub registry office , industrial area , tejgaon","(23.76296, 90.38971)"
"HOUSE 27,ROAD 1A,BLOCK I,BANANI,DHAKA","(24.16667, 90.41667)"
"MENTORS ' UTTARA CAMPUS 1 & BRITISH COUNCIL IELTS TEST VENUE , SECTOR 3","(47.27541, 8.4897)"
"MAYER DOA GENERAL STORE , H 591 , RD 10 , ADABOR","(23.7675466, 90.3574747)"
"MUGHAL KABAB HOUSE , ROAD 27 , DHANMONDI","(23.74, 90.385)"
"PROMINRNT HOUSING BAITUL JAMIA MASJID PC, CULTURE RD 3, ADABAR","(23.7664141, 90.3578379)"
"AAA HOUSE  ( HOUSE 11) SECTOR 7, UTTARA","(23.8667, 90.4)"
"DAKKHIN BISHIL ADARSHA BIDDANIKETON RD 6 , MIRPUR 1","(23.805, 90.366)"
"AA SADIK TOWER , H 176 , EAST KAZIPARA RD , KAZIPARA","(25.74623, 89.0251)"
"AMIN GARDEN , 3/A , RAZA SREENATH STREAT, LALBAGH","(23.71739, 90.38787)"
"INCEPTA PHARMACEUTICAL COMPANY LTD , SHAHID TAJUDDIN AHMED SARANI , TEJGAON","(23.76296, 90.38971)"
"SAMPAN - MUGHAL KABAB HOUSE , ROAD 27 , DHANMONDI","(23.74, 90.385)"
"248/1/2, UTTAR SHYAMOLI , PASCHIM AGARGAON , SHYAMOLI ROAD NO 2, MUKTI HOUSING , PASCHIM AGARGAON",""
"RD 16 NO . BAZAR , BAITUL AMAN HOUSING","(23.7709656, 90.3564856)"
"SECTOR 10 , UTTARA","(23.8823382, 90.3893745)"
"BRAC BANK LIMITED  ATM, SEGUNBAGICHA","(23.743836, 90.4149832)"
"RD 11 , BLOCK C , MIRPUR 6","(23.8063402, 90.3570259)"
"SIGNATURE BD , BLOCK D , BANANI","(23.790321, 90.4076959)"
"ALLIANCE FRANCAISE DE DHAKA , GULSHAN 1 , GULSHAN","(23.7917, 90.4167)"
"HASNAHENA , HOUSE 350/A , ROAD 9 , BLOCK C , BASINDHARA R/A",""
"H 12/A , RD 9  JANATA HOUSING MOHAMMADPUR","(23.7659, 90.35851)"
"LAZZ PHARMA,FARMGATE,TJGAON",""
"WEST WIND POINT CHA 89/4 , 89/5, FLAT F  15 NORTH BADDA , PROGATI SARANI","(-9.376, -171.233)"
"WEST NAYAMATI RAILLING JAME MASJID , PAGLA LINK RD , PAGLA , NARAYANGANJ","(23.61352, 90.50298)"
"AN ARK HOUSE , 103 , AVENUE 1  , MIRPUR DOHS , MIRPUR DHAKA 1216","(23.99511, 90.32359)"
"BITEL TELECOM, H 65/C JIGATALA POST OFFICE RD , JIGATALA","(25.15867, 89.66515)"
"HIDOKS ELEVATOR BANGLADESH(SUPPLIER SUPPORT CENTRE),MIRPUR DOHS","(23.8371883, 90.3689834)"
"RD 58 , GULSHAN 2","(23.7993953, 90.4085254)"
"DHAKAIYA KACCHI,KARIM CHAMBER,MOTIJHEEL","(23.7272598, 90.4211957)"
"H 1, RD 15 , GULSHAN 1","(23.7917, 90.4167)"
"RAJU MUDI STORE,ROAD NO 2,BLOCK A,BASUNDHARA R/A","(38.5, -0.5)"
"RUPA'S HOUSE , H 94/2, MANESHWAR RD , HAZARIBAG","(23.66603, 90.44659)"
"COMPUTER NETWORK SYSTEMS LTD , BRINDABON RD , MIRPUR  DOHS","(23.8390317, 90.3662163)"
"MIRPUR 6 NO BAZAR , MIRPUR 6","(23.805, 90.366)"
"68 , SHONALIBAGH , WIRELESS , MOGBAZAR","(23.7510311, 90.410478)"
"H 153 R-5, BLOCK C , BLOCK C , BASHUNDHARA R/A","(23.8166725, 90.4294266)"
"AFPI , KURMITOLA ROAD , UTTAR KAFRUL , PURBA KAZIPARA","(25.74623, 89.0251)"
"UNITED COMMERCIAL BANK LIMITED ATM, SHYAMOLI , MOHAMMADPUR","(23.7659, 90.35851)"
"N.J GARDEN , 405/2, FREE SCHOOL STREET , DHANMONDI","(23.74, 90.385)"
"EXPRESS FASHION BLIND,BARIDHARA J BLOKCK,NOTUN BAZAR","(25.74442, 88.49186)"
"AMANULLAH TRADE CENTER , GULSHAN 2 , GULSHAN","(23.7917, 90.4167)"
"CHUNKUTIA GIRLS HIGH SCHOOL,KALIGONG BAZAR RD,BANGLA BAZAR,KERANIGANJ SUBDISTRICT","(23.6997947, 90.3974152)"
"A BLOCK,BASUNDHARA RESIDENTIAL AREA,DHAKA,BANGLADESH","(24.16667, 90.41667)"
"479, ROAD NO.17 , BASUNDHARA R/A",""
"H 3 , RD 12 , SOUTH BANASHREE PROJECT , RAMPURA","(23.76261, 90.42051)"
"KOLABAGAN BUS STOP,MIRPUR RD,DHANMONDI","(23.7456423, 90.3817927)"
"DAILY SHOPPING,ROAD 2,SECTOR 10,UTTARA","(23.8667, 90.4)"
"RD 1 , BARIDHARA","(23.8033575, 90.4202621)"
"BANGLAMOTOR BUS STOP , BANGLAMOTOR RAMNA","(23.73333, 90.4)"
"SKY VIEW TRADE CENTRE , SHANTINAGAR ROAD , SHANTINAGAR , KAKRAIL","(23.73333, 90.4)"
"KIRONHOUSE,HOUSE 27/A,ROAD 5,BLOCK F,BANASHREE","(24.4750917, 91.7776231)"
"POWER GRID OF BANGLADESH LIMITED , WAPDA RD , WEST RAMPURA","(23.76261, 90.42051)"
"BAF SHAHEEN COLLEGE,KURMITOLA,KURMITOLA RD,DHAKA CANTONMENT","(23.82444, 90.40556)"
"SB TOWER , BLOCK-E , SECTOR - 2 , AFTABNAGAR , BLOCK E","(23.7613593, 90.4351191)"
"HOUSE 36 ROAD 7 UTTORA SECTOR 13",""
"HOTEL SARINA DHAKA , KEMAL ATATURK AVENUE , BANANI","(23.790321, 90.4076959)"
"PAYRA MODEL SCHOOL, 1, SECTION 2","(22.8933377, 91.5339391)"
"SHARNALI 38 , ROAD 6 , BLOCK C, BANANI","(23.7930729, 90.4019939)"
"HOUSE 6/C , ROAD 1 , BLOCK D , NOBODOY HOUSING SOCIETY , MOHAMMADPUR","(23.7659, 90.35851)"
"KHILGAON POLICE STATION,SHAHID BAKI SARAK,TALTOLA,KHILGAON","(23.75722, 90.46443)"
"H 70/7,NIJHUM RESIDENTIAL RD,NIJHUM R/A,HAZARIBAG","(23.66603, 90.44659)"
"THIKAN ARIVER SIDE WODDEN  PLATFORM , BORO BERAID",""
"1/E,ROAD 2,BLOCK C,BASUNDHARA R/A",""
"HOUSE-47 , ROAD -11 , SECTOR -13 , UTTARA","(23.86545, 90.387269)"
"12 13 MOR , SECTOR 12","(23.8426962, 90.5338706)"
"DOMINOS PIZZA BANANI,ROAD 11,BLOCK E,BANANI","(23.7908157, 90.4117881)"
"SRG ,BLOCK K, BASHUNDHARA R/A","(23.8166725, 90.4294266)"
"
RYANS COMPUTER MIRPUR 12, EASTERN PALLABI , MIRPUR 11.5 ","(23.805, 90.366)"
"SOFTIC,BIR UTTAM CR DUTTA ROAD,WEST BANGLAMOTOR",""
"HOUSE 77 , ROAD 17 , SECTOR 14, UTTARA","(23.8667, 90.4)"
"TOGUMOGU PARENTING APP,WEST DHANMONDI","(23.74, 90.385)"
"AT MACH , CHOWDHURY PARA , MALIBAGH","(23.7464464, 90.4159433)"
"NUVISTA PHARMA LIMITED , MIRPUR DOHS","(23.8371883, 90.3689834)"
"RD 6 , BAITUL AMAN HOUSING SOCIETY , ADABOR","(23.7709656, 90.3564856)"
"STANDARD CHARTERED BANK,GULSHAN 1,GULSHAN","(23.7937569, 90.4145442)"
"MATIR GHOR RESTAURANT , DHAKA CITY BYPASS, RAYERDIA , RUPGANJ , NARAYANGANJ","(23.61352, 90.50298)"
"PRINTMAN PICKUP POINT NSU , JAMUNA FUTURE PARK , KURIL","(23.8135723, 90.4240238)"
",AX - 2GENTS PARLOUR AND EXCLUSIVE SALON, SECTOR 9, UTTARA","(23.8667, 90.4)"
"PANDA DUMPLINGS , HOSNA CENTER , GULSHAN AVENUE","(23.7725828, 90.4148568)"
"ROAD 13A, SHANMONDI R/A",""
"RANA AVE , BLOCK D , BASUNDHARA R/A",""
"H 111/4,DIT RD,MALIBAG",""
"NEXTBUY MINI MART , 896 , MOMEMBAG ROAD , DOKKHIN SHAJAHANPUR , SHHJAHANPUR",""
"ARMY GOLF CLUB ENTRANCE,KURMITOLA","(23.8251851, 90.4057949)"
"7, ROAD 4 , SECTION 12","(22.8933377, 91.5339391)"
"12/A/5,BLOCK F,HAJI CHINO MIA ROAD,MOHAMMADPUR","(23.7692405, 90.3621202)"
"EASTERN HOUSING MAIN RD , EASTERN HOUSING , PALLABI","(23.825, 90.37)"
"BANANI GRAVEYARD,RD 27,BANANI","(23.797886, 90.4066208)"
"KATHER MASJID , SHAHID MUZAFFAR SARAK , JATRABARI","(24.98797, 90.90801)"
"ROKEYA KUNJO COMUNITY CENTER,GIRDA URDU RD,BAKSHI BAZAR,KHAJE DEWAN","(23.7225591, 90.3955594)"
"GAS STATION,DHAKA CHITTAGONG HIGHWAY,SONARGAON,NARAYANGANJ","(23.61352, 90.50298)"
"TIFFINBOX,GULSHAN 2,GULSHAN","(23.7917, 90.4167)"
"1/6, BLOCK D , LALMATIA , MOHAMMADPUR","(23.7659, 90.35851)"
"HOUSE - 60 , ROAD -05, SECTOR - 13","(23.6763816, 90.5238544)"
"NAKHALPARA NOTUN RD ,  MOHAKHALI","(23.7794681, 90.4046308)"
"XINDIAN RESTAURANT , ROAD 16 , ( NEW ) 27 (OLD ) , DHANMONDI","(23.74, 90.385)"
"MOHAMMADI HOUSING LTD , MOHAMMADPUR","(23.7659, 90.35851)"
"LAB AID CARDIAC CENTRE,GREEN RD","(23.7456333, 90.3852622)"
"MONSURABAD ROAD 4 , HOUSE 25","(24.9207982, 89.9626115)"
"STAR SDOT COMPUTER,NURERCHALA RD,NURER CHALA,BADDA","(24.34671, 90.00523)"
"RD 30 , DHANMONDI","(23.74, 90.385)"
"BHAGGO KUL SREE NAGAR ,MUNSHIGANJ","(23.5517, 90.53459)"
"TAMANNA PHARMACY , 565, NORTH KAFRUL ROAD , SOUTH KAFRUL , PASCHIM KAFRUL","(23.78822, 90.37359)"
"COMPANY GHAT RD,COMPANY GHAT,KAMRANGICHAR",""
"PAKA MASJID 60 FEET RD , PIRERBAG","(23.7891193, 90.3665758)"
"SRANDARD CHARTERED BANK , GULSHAN CENTER POINT , HOUSE 67 , ROAD 91 , GULSHAN 1 , GULSHAN","(23.7917, 90.4167)"
"RD 5A,BLOCK C, BASUNDHARA R/A",""
"PAKAR MATHA LN , WEST SHEWRAPARA","(23.7901025, 90.3728584)"
"CHALET RESTAURANT & BAR , PARIBAGH , SHAHBAGH","(35.8499149, -82.0910794)"
"MEMBERS OF PARLIAMENT HOSITEL , SANGSAD BHABAN RD , SHER E BANGLA NAGAR","(23.7613375, 90.3802553)"
"NATIONAL PHYSIOTHERAPY & REHABILATION CENTRE,IQBAL ROAD,MOHAMMADPUR","(22.6964143, 75.8348344)"
"BRAC BANK LIMITED  ATM BOOTH , ROAD 23 , BLOCK B , BANANI","(23.790321, 90.4076959)"
"GULISTAN,BANGABANDHU AVE,MOTIJHEEL","(23.7248036, 90.4110721)"
"IFIC BANK LTD,MIRPUR RD,GABTALI","(23.96399, 90.65082)"
"UPPERCRUST BOULANGERIS & PATISSERIE , GULSHAN 2 , GULSHAN","(23.7947191, 90.4136986)"
"SIMU HOME KITCHEN,NAZIMUDDIN ROAD,CHANKHARPUL","(23.7225339, 90.3999205)"
"PRIME AUTO CARE , BARIDHARA J BLOCK , NOTUN BAZAR","(25.74442, 88.49186)"
"DREAM PALACE , SECTOR 15 , UTTARA","(23.8667, 90.4)"
"BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH  DHAKA","(23.751142, 90.3906411)"
"PLOT 492 , RD 15 , BLOCK G , BASUNDHARA R/A",""
"DIRECTORATE GENERAL OF HEALTH SERVICES,TB GATE,MOHAKHALI","(23.7793221, 90.4091361)"
"BANGLALINK CENTER , BIR UTTAM MIR GHAWKAT SARAK , GULSHAN 1","(23.7917, 90.4167)"
"MONTARI H 295 , 296 , RD 7/A BLOCK E BASHUNDHARA R/A",""
"UNIVERSITY OF ASIA PACIFIC , GREEN RD , FARMGATE","(23.754526, 90.3887101)"
"64 , ROAD 9/A , DHANMONDI R/A",""
"MUSAFIR MANZIL , BLOCK E , MIRPUR 1","(23.805, 90.366)"
"NAVANA ZOHURA SQUARE , KAZI NAZRUL ISLAM AVE , BANGLAMOTOR , SHSHBAG",""
"SHAHBAG MOR , SHAHBAG","(23.738, 90.4)"
"H 24 , ESKATON GAEDEN RD , OLD ESKATON","(23.7447925, 90.4022794)"
"CORPORATE LANDMARK DEVELOPER LTD , SECTOR 9 , UTTARA","(23.8667, 90.4)"
"WINDSOR CORNER , 19 , ROAD NO. 14 , DHANMONDI R/A",""
"RD 44,GULSHAN 2","(23.7947055, 90.4023902)"
"SALAM SUMMERSHINE,RESIDENTIAL AREA,DHANMONDI","(23.74, 90.385)"
"SUVASTU ARCADE B( ICT BHABAN ) NEW ELEPHANT ROAD , KATABON","(23.7376465, 90.3889382)"
"JYOTI BHABAN,181/4/A,JAFRANBUG RESIDENTIAL AREA ROAD,WIRELESS,MOGBAZAR","(23.7544252, 90.4068967)"
"RING RD , ADABOR","(23.7737569, 90.3574328)"
"AHSANULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY , LOVE RD , TEJGAON","(23.7634467, 90.407215)"
"MEENA SWEETS , SECTOR 14, UTTARA","(23.8667, 90.4)"
"IRANIAN CULTURAL CENTER DHAKA , RESIDENTIAL AREA , DHANMONDI","(23.74, 90.385)"
"BAITUL AMAN MADRASA MASJID O ETIMKHANA COMPLEX, H 984, RD 16, ADABOR","(23.7737569, 90.3574328)"
"nextus fatema , 243, d block 7 no road , block d, bashundhara r/a","(23.8166725, 90.4294266)"
"MOMO STATION CLOUD , BLOCK B, MIRPUR 10","(23.805, 90.366)"
"HOSUE BUILDING BUS STAND M SECTOR 6 , UTTARA","(23.8667, 90.4)"
"BASHUNDHARA D BLOCK , SERVICE ROAD, BLOCK D, BASHUNDHARA R/A","(38.5, -0.5)"
"J S INTERNATIONAL,SECTOR 5,UTTARA","(23.8667, 90.4)"
"SAN CLASSIC,7,ROAD 101,GULSHAN 2,GULSHAN","(23.7917, 90.4167)"
"ROAD 12 MIRPUR DOHS , MIRP[UR 12",""
"BEL TOWER ( BEXIMO ) , RESIDENTIAL AREA , DHANMONDI","(23.74, 90.385)"
"H 429, RD 3, ADABAR","(23.7724875, 90.3489172)"
"81/A , BASIRUDDIN ROAD , DHANMONDI","(23.7487728, 90.3844583)"
"SHANTO-MARIA, UNIVERSAITY OF CREATIVE TECHNOLOGY SECTOR 17 UTTARA","(23.8667, 90.4)"
"HOUSE 49 ,ROAD 14 , SECTOR 3 , UTTARA","(23.8667, 90.4)"
"SIGNBOARD BUS STOP , DHAKA CHITTAGONG HIGHWAY , SHIDDHIRGANJ , NARAYANGANJ","(23.61352, 90.50298)"
"WHOLESALE MARKET , BLOCK C , NEW MARKET","(23.7332423, 90.384369)"
"PLI BHABAN KEMAL ATATRUK AVENUE BANANI",""
"UNITED COMMERTIAL BANK LTD , SCIENCE LABORATORY RD , ELEPHANT RD","(23.7386582, 90.3838504)"
"MIRPUR DOHS","(23.8371883, 90.3689834)"
"DHOLAIPAR MASJID , DANIA DHOLAIPAR RD , DANIA JATRABARI","(24.98797, 90.90801)"
"NANDAN DEWAN PARK , SECTOR 4, UTTARA","(23.8667, 90.4)"
"BISHWA SAHITTO KENDRO LN , PARIBAG , RAMNA","(23.73333, 90.4)"
"SHANTA LIFESTYLE , INDUSTRIAL AREA , TEJGAON","(23.76296, 90.38971)"
"CHILDREN GARDEN HIGH SCHOOL,H 95/1,HASSAIN SAHEB LN,JAFRABAD,MOHAMMADPUR","(23.7659, 90.35851)"
"DARUL ULOOM MADANI NAGAR MADRASAH , DHAKA CHITTAGONG HIGHWAY , SIGN BOARD , SHIDDHIRGANJ , NARAYANGANJ , 1361","(23.8333, 90.3333)"
"MODERN DENTAL CARE , DHANMONDI , GREEN ROAD , KATHALBAGAN","(23.7486616, 90.3864982)"
"SHEBA. XYZ HOUSE 454 , ROAD 31 , MOHAKHALI DOHS , MOHAKHALI","(23.7835616, 90.3918405)"
"KOSHAI BARI RAIL CROSSING KOSAI BARI LEVEL CROSSING  , SECTOR 2 , UTTO",""
"LIMA STORE,H 33/2,KALUNAGAR RD,BOTTOLA,HAZARIBAG","(23.66603, 90.44659)"
"BANGLADESH TELEVISION BHABAN , DIT RD , RAMPURA","(23.76261, 90.42051)"
"PHARMA TREAT LTD, MOHAKHALI DOHS","(23.7807594, 90.3952941)"
"STAR KABAB & RESTAURANT,BLOCK C,BANANI","(23.7475099, 90.3702012)"
"SHIP INTTERNATIONAL HOSPITAL,BHATULIYA,TURAG","(23.76667, 90.31667)"
"UDAY TOWER , PLOT 57 & 57/A GULSHAN AVE, GULSHAN 1","(23.7818112, 90.4164067)"
"RFL & UNILIVER PRODUCTS,MIRPUR ROAD,DHANMONDI","(23.745371, 90.3817467)"
"KEYA KUNJA,H 263,BATAR GOLI,MOGBAZAR","(23.7543737, 90.4095996)"
"SIDDIQ SORENTU,289,290,290/1,8/A,WEST DHANMONDI","(23.7435338, 90.3718826)"
"ASGAR ALI HOSPITAL , DISTILLERY RD GANDARIA","(23.70576, 90.42954)"
"AUTO TECH , TIKATULI , WARI","(23.71667, 90.41667)"
"SIFAT FASHION,HASAN NAGAR,KAMRANGIRCHAR","(23.7134685, 90.3672662)"
"AGRANI BANK LTD , GATE 2 RD , MONIPURI PARA","(23.7587968, 90.3850082)"
"KHILGAON CHOURASTA,KHILGAON","(23.75722, 90.46443)"
"BRAC BANK LIMITED  , SHAHID BAKI RD , BLOCK C , TALTOLA , KHILGAON","(23.75722, 90.46443)"
"BIPULASHAR , MONOHORGANJ , COMILLA","(23.46186, 91.18503)"
"RINGTECH BANGLADESH LIMITED , ROAD 11 , BLOCK E , BANANI","(23.7908157, 90.4117881)"
"16/18 , BLOCK B , BABOR ROAD , MOHAMMADPUR","(23.7714613, 90.3650505)"
"38A , ROAD 103, GULSHAN 2, GULSHAN","(23.7924273, 90.4175025)"
"BASHUNDHARA GATE SOUTH , MADANI AVE , DHAKA , BANGLADESH","(24.16667, 90.41667)"
"DEEPTO TV, TEJTURI BAZAR KAWRANBAZAR RD, KAWRAN BAZAR VEGETABLE MARKET , TEJGAON","(23.76296, 90.38971)"
"DIPIKA MOR BEGUNBARI,INDUSTRIAL AREA,TEJGAON","(23.76296, 90.38971)"
"RD 34 , SECTOR 7 , UTTARA","(23.8729359, 90.3993228)"
"RD 1,BLOCK C,MIRPUR 13","(23.8063402, 90.3570259)"
"MAMA VAIGNA STORE , DHAKA CHITTAGONG  HIGHWAY , SIGN BOARD , SHIDDHIRGANJ , NARAYANGANJ 1361","(23.61352, 90.50298)"
